Transaction_ID,Transaction_Date,Account_ID,Department,Vendor_ID,Transaction_Type,Amount,Payment_Method,Currency,Status,Posting_Date,Invoice_Number,Approver_ID,Created_By
TX0001324,2026-03-25,A001,Finance,V0148,Journal Entry,1077.74,Cheque,EUR,Pending,2026-03-31,INV00001324,EMP00331,USR0025
TX0001325,2025-10-18,A009,IT,V0428,Invoice,480.33,Cheque,EUR,Approved,2025-10-21,INV00001325,EMP00257,USR0181
TX0001326,2025-12-02,A076,Finance,V0450,Expense,275.71,Card,GBP,Approved,2025-12-05,INV00001326,EMP00446,USR0117
TX0001327,2026-01-03,A077,Procurement,V0051,Expense,642.58,Bank Transfer,GBP,Approved,2026-01-08,INV00001327,EMP00323,USR0115
TX0001328,2025-11-21,A029,Finance,V0121,Credit Note,568.57,Card,GBP,Approved,2025-11-26,INV00001328,EMP00336,USR0062
TX0001329,2025-04-04,A046,Finance,V0120,Invoice,1440.61,Direct Debit,GBP,Approved,2025-04-07,INV00001329,EMP00064,USR0137
TX0001330,2025-09-01,A032,HR,V0310,Payment,5764.54,Direct Debit,EUR,Approved,2025-09-05,INV00001330,EMP00098,USR0120
TX0001331,2025-04-29,A031,Procurement,V0427,Payment,694.32,Card,GBP,Approved,2025-04-29,INV00001331,EMP00362,USR0114
TX0001332,2025-07-18,A079,Finance,V0230,Invoice,5054.24,Bank Transfer,GBP,Approved,2025-07-18,INV00001332,EMP00034,USR0182
TX0001333,2025-07-07,A006,IT,V0099,Journal Entry,892.85,Card,EUR,Approved,2025-07-13,INV00001333,EMP00013,USR0147
TX0001334,2025-11-01,A029,Sales,V0045,Invoice,7002.19,Direct Debit,GBP,Approved,2025-11-06,INV00001334,EMP00191,USR0133
TX0001335,2026-01-18,A031,IT,V0144,Expense,766.14,Direct Debit,GBP,Rejected,2026-01-22,INV00001335,EMP00280,USR0017
TX0001336,2025-06-14,A016,Procurement,V0135,Invoice,246.2,Card,EUR,Pending,2025-06-19,INV00001336,EMP00091,USR0130
TX0001337,2026-02-20,A074,Finance,V0198,Invoice,1739.89,Cheque,USD,Rejected,2026-02-26,INV00001337,EMP00007,USR0197
TX0001338,2025-08-24,A004,Sales,V0466,Journal Entry,381.08,Cheque,GBP,Approved,2025-08-25,INV00001338,EMP00176,USR0172
TX0001339,2025-08-06,A008,IT,V0286,Invoice,1392.08,Bank Transfer,EUR,Approved,2025-08-06,INV00001339,EMP00177,USR0047
TX0001340,2026-03-07,A075,Procurement,V0499,Journal Entry,648.31,Cheque,USD,Approved,2026-03-13,INV00001340,EMP00292,USR0014
TX0001341,2025-05-12,A065,Finance,V0245,Expense,5149.45,Cheque,USD,Pending,2025-05-18,INV00001341,EMP00154,USR0081
TX0001342,2026-03-22,A037,Operations,V0103,Invoice,1399.4,Direct Debit,GBP,Pending,2026-03-22,INV00001342,EMP00050,USR0019
TX0001343,2026-03-31,A030,Finance,V0266,Credit Note,150.23,Direct Debit,GBP,Rejected,2025-05-11,INV00001343,EMP00466,USR0101
TX0001344,2025-05-04,A079,Operations,V0323,Invoice,1421.01,Card,GBP,Pending,2025-05-07,INV00001344,EMP00233,USR0162
TX0001345,2025-04-17,A024,HR,V0448,Invoice,2022.03,Card,GBP,Rejected,2025-04-21,INV00001345,EMP00467,USR0167
TX0001346,2025-09-12,A073,Finance,V0150,Credit Note,895.38,Bank Transfer,GBP,Approved,2025-09-14,INV00001346,EMP00401,USR0160
TX0001347,2025-08-31,A043,Operations,V0187,Invoice,1965.53,Bank Transfer,USD,Rejected,2025-09-02,INV00001347,EMP00399,USR0009
TX0001348,2025-06-15,A011,Sales,V0427,Expense,1092.45,Bank Transfer,GBP,Approved,2025-06-17,INV00001348,EMP00223,USR0127
TX0001349,2025-06-26,A079,Operations,V0397,Journal Entry,1033.85,Bank Transfer,GBP,Pending,2025-06-26,INV00001349,EMP00142,USR0080
TX0001350,2025-07-26,A061,Procurement,V0458,Invoice,432.16,Card,GBP,Approved,2025-07-30,INV00001350,EMP00274,USR0013
TX0001351,2026-03-28,A038,Finance,V0139,Invoice,1124.34,Bank Transfer,USD,Rejected,2026-04-04,INV00001351,EMP00365,USR0031
TX0001352,2026-03-08,A048,Operations,V0271,Invoice,23760.16,Card,EUR,Approved,2026-03-10,INV00001352,EMP00352,USR0002
TX0001353,2025-04-27,A026,Marketing,V0098,Payment,2764.22,Bank Transfer,GBP,Approved,2025-05-03,INV00001353,EMP00359,USR0139
TX0001354,2026-02-07,A024,HR,V0192,Invoice,1336.58,Bank Transfer,GBP,Rejected,2026-02-10,INV00001354,EMP00433,USR0138
TX0001355,2026-01-12,A073,Sales,V0394,Payment,90.31,Card,GBP,Approved,2026-01-19,INV00001355,EMP00065,USR0010
TX0001356,2025-08-12,A012,Procurement,V0202,Payment,641.28,Cheque,GBP,Pending,2025-08-18,INV00001356,EMP00422,USR0185
TX0001357,2025-11-05,A017,Sales,V0387,Invoice,1510.49,Cheque,EUR,Approved,2025-11-05,INV00001357,EMP00492,USR0130
TX0001358,2025-09-15,A053,Procurement,V0107,Payment,544.97,Cheque,GBP,Pending,2025-09-17,INV00001358,EMP00081,USR0057
TX0001359,2025-07-07,A014,Marketing,V0271,Invoice,148.63,Cheque,GBP,Approved,2025-07-10,INV00001359,EMP00258,USR0065
TX0001360,2025-12-24,A025,Marketing,V0034,Invoice,344.5,Direct Debit,GBP,Approved,2025-12-27,INV00001360,EMP00074,USR0181
TX0001361,2025-11-23,A013,Marketing,V0072,Payment,2522.71,Bank Transfer,GBP,Approved,2025-11-30,INV00001361,EMP00141,USR0099
TX0001362,2026-02-03,A037,HR,V0320,Invoice,146.49,Direct Debit,USD,Rejected,2026-02-03,INV00001362,EMP00270,USR0108
TX0001363,2025-09-20,A010,Finance,V0051,Invoice,5915.83,Cheque,GBP,Approved,2025-09-25,INV00001363,EMP00416,USR0049
TX0001364,2025-10-07,A073,HR,V0478,Invoice,3819.79,Direct Debit,EUR,Approved,2025-10-09,INV00001364,EMP00235,USR0171
TX0001365,2025-07-31,A077,Finance,V0377,Credit Note,1476.49,Cheque,GBP,Approved,2025-08-04,INV00001365,EMP00352,USR0160
TX0001366,2025-05-16,A007,Operations,V0450,Invoice,621.96,Card,USD,Rejected,2025-05-17,INV00001366,EMP00324,USR0040
TX0001367,2025-06-03,A014,Finance,V0143,Expense,1006.88,Bank Transfer,GBP,Approved,2025-06-08,INV00001367,EMP00490,USR0098
TX0001368,2025-08-08,A005,IT,V0235,Invoice,355.67,Card,USD,Approved,2025-08-10,INV00001368,EMP00279,USR0130
TX0001369,2026-02-04,A013,HR,V0096,Invoice,38.07,Card,GBP,Approved,2026-02-06,INV00001369,EMP00071,USR0192
TX0001370,2026-03-29,A020,Operations,V0293,Invoice,1005.03,Bank Transfer,GBP,Approved,2026-03-30,INV00001370,EMP00114,USR0030
TX0001371,2025-10-10,A028,Operations,V0204,Credit Note,3356.81,Direct Debit,GBP,Approved,2025-10-15,INV00001371,EMP00102,USR0004
TX0001372,2026-02-01,A052,Sales,V0368,Expense,23866.88,Direct Debit,GBP,Rejected,2026-02-03,INV00001372,EMP00190,USR0090
TX0001373,2025-09-28,A079,Operations,V0018,Invoice,4779.33,Bank Transfer,GBP,Approved,2025-10-03,INV00001373,EMP00360,USR0168
TX0001374,2026-01-17,A039,IT,V0077,Invoice,1592.97,Card,USD,Approved,2026-01-17,INV00001374,EMP00133,USR0052
TX0001375,2026-01-07,A021,Operations,V0500,Invoice,4482.07,Card,EUR,Rejected,2026-01-08,INV00001375,EMP00109,USR0046
TX0001376,2025-04-29,A064,IT,V0154,Invoice,4039.5,Cheque,GBP,Rejected,2025-05-06,INV00001376,EMP00168,USR0175
TX0001377,2025-08-27,A017,Operations,V0093,Invoice,1761.47,Bank Transfer,GBP,Approved,2025-09-03,INV00001377,EMP00384,USR0014
TX0001378,2025-12-23,A070,Marketing,V0172,Invoice,6771.52,Bank Transfer,USD,Approved,2025-12-28,INV00001378,EMP00167,USR0157
TX0001379,2026-01-21,A025,IT,V0437,Payment,1310.94,Card,USD,Approved,2026-01-25,INV00001379,EMP00283,USR0090
TX0001380,2025-04-11,A074,Marketing,V0048,Invoice,824.76,Cheque,EUR,Approved,2025-04-15,INV00001380,EMP00127,USR0124
TX0001381,2025-09-11,A078,IT,V0110,Payment,1143.84,Cheque,GBP,Rejected,2025-09-16,INV00001381,,USR0159
TX0001382,2025-07-22,A019,Operations,V0487,Payment,1014.67,Cheque,GBP,Approved,2025-07-22,INV00001382,EMP00049,USR0029
TX0001383,2025-10-04,A011,Marketing,V0387,Invoice,14882.81,Card,EUR,Pending,2025-10-08,INV00001383,EMP00297,USR0053
TX0001384,2026-01-20,A032,Operations,V0215,Invoice,182.53,Bank Transfer,GBP,Approved,2026-01-25,INV00053065,EMP00161,USR0144
TX0001385,2025-11-18,A010,IT,V0069,Invoice,124.18,Bank Transfer,GBP,Approved,2025-11-19,INV00001385,EMP00128,USR0070
TX0001386,2025-11-13,A044,Operations,V0358,Journal Entry,444.31,Bank Transfer,GBP,Approved,2025-11-19,INV00001386,EMP00268,USR0133
TX0001387,2026-02-04,A078,HR,V0277,Credit Note,333.94,Cheque,GBP,Approved,2026-02-10,INV00001387,EMP00086,USR0103
TX0001388,2025-07-07,A059,Procurement,V0130,Payment,769.54,Direct Debit,EUR,Rejected,2025-07-13,INV00001388,EMP00496,USR0122
TX0001389,2025-05-25,A002,Finance,V0272,Journal Entry,1890.01,Cheque,USD,Approved,2025-05-27,INV00001389,EMP00482,USR0072
TX0001390,2025-07-20,A012,Operations,V0356,Invoice,1515.69,Direct Debit,GBP,Rejected,2025-07-22,INV00001390,EMP00383,USR0153
TX0001391,2025-08-30,A065,Marketing,V0004,Invoice,2602.67,Cheque,GBP,Approved,2025-09-02,INV00001391,EMP00425,USR0145
TX0001392,2025-12-02,A076,IT,V0374,Credit Note,526.04,Direct Debit,GBP,Approved,2025-12-04,INV00001392,EMP00173,USR0010
TX0001393,2025-06-08,A076,Marketing,V0323,Journal Entry,358.43,Bank Transfer,GBP,Pending,2025-06-14,INV00001393,EMP00016,USR0045
TX0001394,2026-02-06,A068,Sales,V0341,Invoice,2507.19,Card,GBP,Approved,2026-02-09,INV00001394,EMP00064,USR0190
TX0001395,2026-01-14,A017,Procurement,V0425,Invoice,1104.73,Bank Transfer,EUR,Approved,2026-01-17,INV00001395,EMP00050,USR0089
TX0001396,2025-12-06,A053,HR,V0421,Invoice,1256.36,Card,GBP,Pending,2025-12-13,INV00001396,EMP00123,USR0002
TX0001397,2025-05-06,A019,Finance,V0284,Invoice,447.71,Bank Transfer,GBP,Approved,2025-05-13,INV00001397,EMP00402,USR0022
TX0001398,2025-11-25,A001,HR,V0109,Expense,5290.98,Card,GBP,Pending,2025-12-01,INV00001398,EMP00472,USR0174
TX0001399,2025-08-26,A052,IT,V0255,Invoice,55613.39,Cheque,GBP,Approved,2025-08-31,INV00001399,EMP00105,USR0009
TX0001400,2025-11-13,A017,Finance,V0047,Expense,1189.54,Card,GBP,Approved,2025-11-14,INV00001400,EMP00418,USR0056
TX0001401,2026-03-27,A058,Procurement,V0377,Invoice,1848.56,Cheque,EUR,Approved,2025-12-03,INV00001401,EMP00140,USR0180
TX0001402,2026-03-03,A071,Marketing,V0364,Expense,2206.41,Card,GBP,Approved,2026-03-09,INV00001402,EMP00345,USR0081
TX0001403,2026-03-31,A062,HR,V0336,Invoice,141.53,Cheque,USD,Approved,2026-04-07,INV00001403,EMP00152,USR0002
TX0001404,2025-10-18,A033,Finance,V0354,Invoice,7226.93,Card,GBP,Approved,2025-10-25,INV00001404,EMP00172,USR0190
TX0001405,2025-09-01,A070,Operations,V0452,Expense,2381.65,Direct Debit,GBP,Rejected,2025-09-07,INV00001405,EMP00023,USR0127
TX0001406,2025-06-12,A052,IT,V0462,Journal Entry,576.36,Direct Debit,GBP,Approved,2025-06-16,INV00001406,EMP00294,USR0070
TX0001407,2025-10-18,A006,Procurement,V0125,Invoice,20046.88,Card,EUR,Approved,2025-10-23,INV00001407,EMP00330,USR0162
TX0001408,2026-01-21,A064,Sales,V0267,Expense,476.55,Direct Debit,USD,Approved,2026-01-24,INV00001408,EMP00413,USR0110
TX0001409,2025-04-17,A059,Operations,V0013,Invoice,306.28,Bank Transfer,GBP,Approved,2025-04-22,INV00001409,EMP00342,USR0028
TX0001410,2025-08-07,A022,Finance,V0149,Credit Note,570.67,Card,GBP,Approved,2025-08-07,INV00001410,EMP00409,USR0141
TX0001411,2025-11-03,A069,IT,V0063,Invoice,781.34,Direct Debit,GBP,Approved,2025-11-06,INV00001411,EMP00045,USR0096
TX0001412,2025-05-31,A002,Sales,V0129,Expense,204.47,Bank Transfer,GBP,Rejected,2025-06-07,INV00001412,EMP00300,USR0178
TX0001413,2025-07-13,A074,HR,V0119,Credit Note,762.34,Bank Transfer,EUR,Approved,2025-07-14,INV00001413,EMP00260,USR0010
TX0001414,2025-05-12,A046,Procurement,V0357,Expense,306.34,Bank Transfer,GBP,Approved,2025-05-15,INV00001414,EMP00213,USR0024
TX0001415,2025-04-25,A062,Finance,V0036,Invoice,1905.57,Bank Transfer,GBP,Pending,2025-04-28,INV00001415,EMP00296,USR0071
TX0001416,2025-05-09,A052,Procurement,V0473,Invoice,2392.36,Bank Transfer,GBP,Approved,2025-05-11,INV00001416,EMP00084,USR0077
TX0001417,2026-01-16,A045,Operations,V0322,Invoice,953.06,Card,USD,Approved,2026-01-16,INV00001417,EMP00312,USR0193
TX0001418,2025-08-09,A053,Sales,V0435,Journal Entry,1870.51,Card,GBP,Approved,2025-08-12,INV00001418,EMP00093,USR0064
TX0001419,2025-11-15,A036,Finance,V0464,Invoice,1792.83,Cheque,GBP,Approved,2025-11-15,INV00001419,EMP00199,USR0035
TX0001420,2025-07-17,A051,Finance,V0059,Credit Note,1655.93,Cheque,GBP,Rejected,2025-07-19,INV00001420,EMP00390,USR0136
TX0001421,2025-09-19,A018,Sales,V0371,Invoice,5343.0,Direct Debit,EUR,Approved,2025-09-25,INV00001421,EMP00226,USR0154
TX0001422,2026-03-31,A012,Sales,V0088,Invoice,1598.24,Card,GBP,Pending,2025-07-16,INV00001422,,USR0086
TX0001423,2026-03-20,A057,IT,V0215,Invoice,1866.52,Cheque,USD,Rejected,2026-03-21,INV00001423,EMP00153,USR0121
TX0001424,2025-04-12,A046,Sales,V0286,Invoice,1875.72,Card,USD,Approved,2025-04-17,INV00001424,EMP00083,USR0061
TX0001425,2025-12-31,A041,HR,V0092,Credit Note,4860.82,Direct Debit,GBP,Approved,2026-01-07,INV00001425,EMP00409,USR0160
TX0001426,2025-07-10,A020,HR,V0300,Payment,247.06,Direct Debit,GBP,Approved,2025-07-10,INV00001426,EMP00496,USR0022
TX0001427,2025-05-14,A075,HR,V0017,Payment,4681.76,Card,GBP,Approved,2025-05-17,INV00001427,EMP00276,USR0190
TX0001428,2026-01-30,A020,Operations,V0379,Journal Entry,130.44,Cheque,GBP,Pending,2026-02-06,INV00001428,EMP00110,USR0114
TX0001429,2025-04-17,A010,HR,V0198,Invoice,1740.41,Cheque,USD,Pending,2025-04-22,INV00001429,EMP00246,USR0068
TX0001430,2026-02-24,A062,HR,V0482,Invoice,234.36,Cheque,GBP,Approved,2026-03-03,INV00001430,EMP00395,USR0183
TX0001431,2025-05-27,A064,IT,V0007,Payment,1377.01,Card,GBP,Pending,2025-06-03,INV00001431,EMP00275,USR0008
TX0001432,2026-02-05,A074,IT,V0257,Expense,1237.02,Bank Transfer,GBP,Approved,2026-02-11,INV00001432,EMP00356,USR0013
TX0001433,2026-01-28,A024,Finance,V0301,Payment,1460.03,Cheque,GBP,Approved,2026-01-30,INV00001433,EMP00243,USR0015
TX0001434,2025-04-12,A041,Procurement,V0306,Invoice,2328.89,Card,GBP,Approved,2025-04-17,INV00001434,EMP00200,USR0117
TX0001435,2026-02-12,A033,Sales,V0174,Invoice,130.78,Card,USD,Approved,2026-02-14,INV00001435,EMP00398,USR0087
TX0001436,2025-06-19,A034,Sales,V0078,Payment,865.73,Direct Debit,GBP,Rejected,2025-06-24,INV00001436,EMP00421,USR0170
TX0001437,2025-11-02,A059,Procurement,V0286,Invoice,2528.3,Card,USD,Approved,2025-11-08,INV00001437,EMP00455,USR0159
TX0001438,2026-03-05,A079,Sales,V0062,Credit Note,617.92,Bank Transfer,GBP,Rejected,2026-03-06,INV00001438,EMP00408,USR0098
TX0001439,2025-12-20,A079,IT,V0306,Expense,188.61,Cheque,GBP,Approved,2025-12-26,INV00001439,EMP00036,USR0186
TX0001440,2025-08-27,A010,Finance,V0110,Journal Entry,2656.92,Cheque,GBP,Pending,2025-09-03,INV00001440,,USR0075
TX0001441,2025-06-20,A005,HR,V0305,Expense,1180.7,Cheque,GBP,Rejected,2025-06-22,INV00001441,EMP00161,USR0035
TX0001442,2025-11-01,A037,IT,V0459,Expense,7021.81,Bank Transfer,GBP,Approved,2025-11-03,INV00001442,EMP00449,USR0130
TX0001443,2025-10-15,A031,Marketing,V0355,Invoice,158.01,Cheque,GBP,Approved,2025-10-22,INV00001443,EMP00170,USR0087
TX0001444,2025-10-17,A023,Procurement,V0065,Invoice,142.89,Cheque,EUR,Approved,2025-10-22,INV00001444,EMP00229,USR0119
TX0001445,2025-04-25,A011,Finance,V0345,Invoice,1332.77,Direct Debit,GBP,Pending,2025-04-29,INV00001445,EMP00392,USR0110
TX0001446,2025-06-28,A074,HR,V0162,Invoice,1820.05,Cheque,GBP,Approved,2025-06-29,INV00001446,EMP00155,USR0166
TX0001447,2025-12-24,A022,Sales,V0496,Credit Note,482.22,Card,GBP,Approved,2025-12-26,INV00001447,EMP00490,USR0018
TX0001448,2025-08-21,A037,Procurement,V0033,Invoice,2744.62,Cheque,EUR,Approved,2025-08-27,INV00001448,EMP00291,USR0025
TX0001449,2025-05-29,A027,Marketing,V0017,Invoice,1765.86,Bank Transfer,GBP,Approved,2025-06-04,INV00001449,EMP00305,USR0186
TX0001450,2026-03-31,A001,IT,V0408,Payment,3369.38,Direct Debit,GBP,Pending,2026-04-06,INV00001450,EMP00237,USR0097
TX0001451,2025-04-26,A063,HR,V0094,Journal Entry,3998.19,Cheque,EUR,Pending,2025-04-28,INV00001451,EMP00266,USR0089
TX0001452,2025-05-17,A005,Procurement,V0436,Invoice,704.11,Cheque,GBP,Approved,2025-05-21,INV00001452,EMP00167,USR0035
TX0001453,2026-01-13,A011,Sales,V0254,Expense,277.62,Card,GBP,Pending,2026-01-19,INV00001453,EMP00197,USR0082
TX0001454,2025-12-22,A080,Operations,V0466,Invoice,577.71,Bank Transfer,GBP,Approved,2025-12-27,INV00001454,EMP00375,USR0176
TX0001455,2025-04-16,A040,Finance,V0321,Invoice,474.79,Cheque,GBP,Rejected,2025-04-16,INV00001455,EMP00412,USR0021
TX0001456,2025-10-16,A028,HR,V0080,Invoice,913.27,Bank Transfer,GBP,Approved,2025-10-20,INV00001456,EMP00219,USR0107
TX0001457,2026-01-07,A029,Marketing,V0245,Credit Note,1563.4,Cheque,USD,Approved,2026-01-14,INV00001457,EMP00463,USR0044
TX0001458,2025-06-25,A016,Operations,V0487,Invoice,1394.78,Direct Debit,USD,Approved,2025-06-25,INV00080185,EMP00130,USR0161
TX0001459,2025-12-06,A001,Procurement,V0283,Invoice,385.51,Bank Transfer,GBP,Pending,2025-12-10,INV00001459,EMP00201,USR0188
TX0001460,2025-12-26,A063,Marketing,V0326,Invoice,176.25,Direct Debit,EUR,Pending,2025-12-27,INV00001460,EMP00405,USR0043
TX0001461,2026-03-01,A072,Operations,V0251,Invoice,243.94,Direct Debit,GBP,Approved,2026-03-03,INV00001461,EMP00041,USR0094
TX0001462,2025-07-26,A004,Finance,V0355,Invoice,832.41,Card,EUR,Approved,2025-07-26,INV00001462,EMP00442,USR0015
TX0001463,2025-04-07,A051,Operations,V0320,Expense,119.49,Card,GBP,Approved,2025-04-10,INV00001463,EMP00099,USR0106
TX0001464,2025-08-15,A061,Sales,V0141,Invoice,583.98,Bank Transfer,GBP,Pending,2025-08-21,INV00001464,EMP00403,USR0093
TX0001465,2025-09-23,A073,Operations,V0323,Invoice,864.07,Card,EUR,Approved,2025-09-27,INV00001465,EMP00325,USR0167
TX0001466,2026-02-22,A026,Marketing,V0086,Invoice,604.45,Cheque,GBP,Pending,2026-02-27,INV00001466,EMP00168,USR0002
TX0001467,2026-02-09,A002,Finance,V0384,Credit Note,988.44,Direct Debit,EUR,Rejected,2026-02-10,INV00001467,EMP00241,USR0089
TX0001468,2025-11-01,A067,Operations,V0409,Expense,4641.0,Bank Transfer,GBP,Rejected,2025-11-08,INV00001468,EMP00290,USR0064
TX0001469,2025-06-21,A045,Operations,V0391,Journal Entry,910.83,Bank Transfer,GBP,Approved,2025-06-24,INV00001469,EMP00014,USR0112
TX0001470,2025-11-09,A060,Sales,V0447,Invoice,2204.66,Card,GBP,Approved,2025-11-09,INV00001470,EMP00054,USR0067
TX0001471,2025-07-12,A020,Sales,V0011,Invoice,1392.4,Bank Transfer,GBP,Approved,2025-07-18,INV00001471,EMP00044,USR0076
TX0001472,2025-12-29,A019,Finance,V0113,Invoice,834.74,Direct Debit,GBP,Rejected,2025-12-31,INV00001472,EMP00451,USR0023
TX0001473,2025-04-14,A037,Marketing,V0239,Expense,2272.29,Bank Transfer,GBP,Rejected,2025-04-17,INV00001473,EMP00358,USR0084
TX0001474,2025-09-06,A015,Procurement,V0181,Expense,1166.82,Bank Transfer,GBP,Pending,2025-09-10,INV00001474,EMP00092,USR0159
TX0001475,2025-08-30,A070,Marketing,V0062,Credit Note,1044.66,Bank Transfer,EUR,Approved,2025-08-30,INV00001475,EMP00456,USR0107
TX0001476,2025-07-17,A065,IT,V0334,Invoice,4044.0,Bank Transfer,GBP,Pending,2025-07-19,INV00001476,EMP00072,USR0013
TX0001477,2025-10-05,A013,Finance,V0443,Journal Entry,29150.92,Direct Debit,GBP,Approved,2025-10-08,INV00001477,EMP00013,USR0200
TX0001478,2026-01-26,A056,HR,V0045,Invoice,1496.46,Bank Transfer,EUR,Approved,2026-02-01,INV00001478,EMP00343,USR0125
TX0001479,2025-07-07,A057,Finance,V0097,Journal Entry,1525.33,Bank Transfer,GBP,Rejected,2025-07-07,INV00001479,EMP00065,USR0061
TX0001480,2025-08-09,A003,IT,V0004,Payment,1332.26,Direct Debit,GBP,Approved,2025-08-09,INV00001480,EMP00326,USR0052
TX0001481,2026-01-18,A045,Finance,V0472,Invoice,1090.23,Bank Transfer,GBP,Approved,2026-01-25,INV00001481,EMP00159,USR0042
TX0001482,2025-09-18,A072,Sales,V0339,Journal Entry,842.97,Bank Transfer,GBP,Approved,2025-09-16,INV00001482,EMP00194,USR0167
TX0001483,2025-09-30,A028,Marketing,V0412,Credit Note,405.19,Direct Debit,GBP,Pending,2025-10-07,INV00001483,EMP00067,USR0015
TX0001484,2026-03-30,A033,IT,V0051,Invoice,1793.71,Card,GBP,Rejected,2026-04-06,INV00001484,EMP00304,USR0173
TX0001485,2025-05-09,A025,Finance,V0193,Invoice,1223.32,Bank Transfer,EUR,Approved,2025-05-14,INV00001485,EMP00068,USR0064
TX0001486,2025-04-15,A062,Finance,V0186,Expense,772.63,Direct Debit,GBP,Approved,2025-04-17,INV00001486,EMP00039,USR0003
TX0001487,2025-04-04,A065,Finance,V0075,Invoice,1468.0,Direct Debit,GBP,Approved,2025-04-02,INV00001487,EMP00087,USR0031
TX0001488,2026-03-15,A071,Finance,V0452,Invoice,820.14,Cheque,GBP,Pending,2026-03-20,INV00001488,EMP00275,USR0139
TX0001489,2025-10-27,A038,Sales,V0141,Expense,223.8,Bank Transfer,GBP,Approved,2025-10-29,INV00001489,EMP00457,USR0036
TX0001490,2025-09-08,A028,Finance,V0320,Journal Entry,2880.48,Cheque,GBP,Approved,2025-09-14,INV00001490,EMP00010,USR0069
TX0001491,2025-04-16,A030,Operations,V0490,Invoice,270.84,Direct Debit,EUR,Approved,2025-04-18,INV00001491,EMP00316,USR0156
TX0001492,2025-07-17,A001,Operations,V0440,Invoice,1575.85,Bank Transfer,EUR,Pending,2025-07-22,INV00001492,EMP00124,USR0159
TX0001493,2026-02-05,A018,Finance,V0226,Credit Note,2114.72,Cheque,GBP,Pending,2026-02-06,INV00001493,EMP00352,USR0060
TX0001494,2025-11-13,A002,Operations,V0378,Invoice,165.76,Bank Transfer,EUR,Pending,2025-11-14,INV00001494,EMP00289,USR0005
TX0001495,2025-09-17,A071,Operations,V0145,Invoice,712.16,Bank Transfer,GBP,Rejected,2025-09-24,INV00001495,EMP00290,USR0032
TX0001496,2025-05-04,A059,Finance,V0060,Invoice,897.54,Cheque,GBP,Rejected,2025-05-09,INV00001496,EMP00419,USR0190
TX0001497,2025-12-07,A050,Marketing,V0253,Invoice,10446.35,Bank Transfer,EUR,Rejected,2025-12-13,INV00001497,EMP00097,USR0131
TX0001498,2025-12-03,A018,HR,V0167,Invoice,2695.42,Card,GBP,Pending,2025-12-07,INV00001498,EMP00327,USR0164
TX0001499,2025-12-25,A007,Operations,V0166,Journal Entry,3909.28,Direct Debit,GBP,Approved,2025-12-29,INV00001499,EMP00417,USR0181
TX0001500,2025-08-19,A061,Operations,V0195,Expense,375.94,Direct Debit,GBP,Approved,2025-08-24,INV00001500,EMP00411,USR0140
TX0001501,2025-12-30,A068,IT,V0095,Credit Note,560.7,Direct Debit,GBP,Approved,2026-01-04,INV00001501,EMP00218,USR0166
TX0001502,2025-07-05,A017,Marketing,V0071,Invoice,2048.99,Direct Debit,GBP,Approved,2025-07-12,INV00001502,EMP00198,USR0161
TX0001503,2025-11-13,A069,Finance,V0347,Invoice,1521.19,Cheque,GBP,Approved,2025-11-16,INV00001503,EMP00020,USR0028
TX0001504,2025-05-09,A055,HR,V0459,Expense,111.74,Card,GBP,Approved,2025-05-12,INV00001504,EMP00453,USR0109
TX0001505,2026-01-27,A013,Marketing,V0148,Invoice,437.39,Bank Transfer,GBP,Approved,2026-01-30,INV00001505,EMP00289,USR0034
TX0001506,2025-04-29,A076,Sales,V0160,Invoice,142.38,Direct Debit,GBP,Pending,2025-04-30,INV00001506,EMP00174,USR0013
TX0001507,2026-02-12,A068,Procurement,V0035,Payment,920.27,Cheque,GBP,Approved,2026-02-12,INV00001507,EMP00272,USR0189
TX0001508,2025-12-01,A040,Sales,V0086,Invoice,10979.6,Direct Debit,GBP,Pending,2025-12-01,INV00001508,EMP00007,USR0007
