Transaction_ID,Transaction_Date,Account_ID,Department,Vendor_ID,Transaction_Type,Amount,Payment_Method,Currency,Status,Posting_Date,Invoice_Number,Approver_ID,Created_By,Missing_Vendor_Flag,Missing_Approver_Flag,Missing_Account_Flag,Invalid_Amount_Flag,Invalid_Posting_Date_Flag,Duplicate_Invoice_Flag,Period_End_Flag,Required_Approval,Approval_Exception_Flag,Anomaly_Flag,Exception_Count,Exception_Flag,Risk_Level
TX0018673,2026-02-28,A021,Operations,V0067,Journal Entry,151.68,Direct Debit,GBP,Pending,2026-03-01,INV00018673,EMP00374,USR0167,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018674,2026-02-28,A027,Procurement,V0282,Payment,390.22,Bank Transfer,USD,Approved,2026-03-05,INV00018674,EMP00104,USR0073,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018677,2025-06-30,A031,Operations,V0102,Journal Entry,1663.11,Bank Transfer,USD,Approved,2025-07-02,INV00018677,EMP00488,USR0026,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0018678,2026-03-21,A008,Procurement,V0151,Invoice,972.47,Cheque,GBP,Rejected,2026-03-27,INV00053071,EMP00357,USR0060,0,0,0,0,0,1,0,Department Manager,0,0,1,1,Low
TX0018683,2026-03-27,A030,IT,V0361,Invoice,2022.55,Card,GBP,Rejected,2026-03-28,INV00018683,EMP00251,USR0102,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0018686,2026-03-31,A014,Sales,V0456,Invoice,214.25,Direct Debit,GBP,Approved,2026-04-01,INV00018686,EMP00132,USR0079,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018726,2026-03-03,A045,Sales,V0090,Credit Note,13930.29,Direct Debit,GBP,Approved,2026-03-10,INV00018726,EMP00027,USR0134,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0018728,2026-02-02,A043,Operations,V0215,Invoice,6902.03,Card,EUR,Pending,2026-02-06,INV00018728,EMP00280,USR0006,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0018732,2025-08-30,A038,Marketing,V0097,Invoice,681.28,Cheque,GBP,Rejected,2025-09-02,INV00018732,EMP00453,USR0009,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018735,2025-08-29,A016,Operations,V0133,Invoice,123.03,Bank Transfer,GBP,Approved,2025-09-01,INV00018735,EMP00396,USR0107,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018740,2025-06-11,A080,Operations,V0284,Invoice,16075.44,Bank Transfer,GBP,Pending,2025-06-18,INV00018740,EMP00081,USR0054,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0018743,2025-06-08,A020,Operations,V0257,Credit Note,2060.05,Cheque,USD,Approved,2025-06-11,INV00018743,EMP00259,USR0130,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
TX0018744,2025-11-11,A037,Finance,V0423,Invoice,15008.81,Cheque,EUR,Approved,2025-11-12,INV00018744,EMP00139,USR0179,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0018759,2026-01-29,A027,Finance,V0094,Journal Entry,669.14,Card,USD,Approved,2026-01-31,INV00018759,EMP00126,USR0154,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018760,2025-11-27,A074,Sales,V0264,Expense,1204.05,Bank Transfer,GBP,Approved,2025-12-01,INV00018760,EMP00116,USR0038,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0018761,2025-06-27,A036,HR,V0089,Expense,767.72,Card,GBP,Pending,2025-06-27,INV00018761,EMP00416,USR0137,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018765,2025-04-17,A027,Operations,,Payment,704.05,Card,EUR,Pending,2025-04-17,INV00018765,EMP00287,USR0166,1,0,0,0,0,0,0,Department Manager,0,0,1,1,Low
TX0018781,2025-11-27,A070,Marketing,V0413,Payment,490.45,Bank Transfer,USD,Approved,2025-11-29,INV00018781,EMP00165,USR0114,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018783,2026-03-31,A076,Finance,V0243,Payment,599.91,Card,GBP,Approved,2026-03-31,INV00018783,EMP00083,USR0180,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018790,2025-07-28,A029,Operations,V0182,Credit Note,255.07,Cheque,GBP,Approved,2025-08-02,INV00018790,EMP00480,USR0048,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018794,2025-08-30,A080,Sales,V0482,Invoice,359.32,Card,GBP,Approved,2025-09-01,INV00024627,EMP00398,USR0077,0,0,0,0,0,1,1,Department Manager,0,0,2,1,Medium
TX0018795,2025-05-27,A060,Sales,V0044,Invoice,2464.5,Bank Transfer,EUR,Rejected,2025-06-01,INV00018795,EMP00108,USR0188,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0018796,2025-09-04,A021,IT,V0039,Payment,21015.15,Cheque,GBP,Approved,2025-09-07,INV00018796,EMP00142,USR0142,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0018797,2026-02-04,A059,Sales,V0176,Payment,12051.78,Cheque,USD,Approved,2026-02-07,INV00018797,EMP00012,USR0141,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0018800,2025-12-31,A025,Sales,V0272,Payment,983.13,Cheque,EUR,Approved,2026-01-04,INV00018800,EMP00227,USR0120,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018801,2025-09-30,A016,Finance,V0380,Invoice,1314.3,Direct Debit,GBP,Approved,2025-10-01,INV00018801,EMP00365,USR0187,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0018810,2025-11-27,A005,Procurement,V0462,Journal Entry,880.6,Bank Transfer,EUR,Approved,2025-12-01,INV00018810,EMP00495,USR0092,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018814,2025-11-07,A016,Finance,V0451,Expense,30136.97,Direct Debit,EUR,Approved,2025-11-13,INV00018814,EMP00443,USR0027,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0018825,2026-01-19,A057,Sales,V0384,Payment,6756.32,Bank Transfer,GBP,Approved,2026-01-23,INV00018825,EMP00175,USR0061,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0018827,2025-08-03,A016,Marketing,V0338,Expense,45866.83,Card,GBP,Approved,2025-08-10,INV00018827,EMP00331,USR0109,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0018831,2025-12-28,A025,Sales,V0407,Journal Entry,1859.87,Card,GBP,Approved,2025-12-29,INV00018831,EMP00341,USR0124,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0018832,2025-11-30,A066,HR,V0117,Journal Entry,136.83,Bank Transfer,EUR,Approved,2025-12-02,INV00018832,EMP00138,USR0119,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018836,2025-10-12,A072,HR,V0416,Journal Entry,10290.37,Cheque,USD,Pending,2025-10-18,INV00018836,EMP00223,USR0016,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0018840,2025-11-30,A040,Finance,V0027,Invoice,1817.33,Card,GBP,Approved,2025-12-07,INV00018840,EMP00348,USR0192,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0018847,2025-12-31,A067,Operations,V0232,Expense,3423.1,Direct Debit,EUR,Rejected,2026-01-03,INV00018847,EMP00408,USR0038,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0018850,2026-03-29,A042,HR,V0429,Invoice,4300.5,Cheque,EUR,Pending,2026-03-30,INV00018850,,USR0097,0,1,0,0,0,0,1,Senior Manager,1,0,3,1,High
TX0018851,2026-03-29,A080,Finance,V0181,Payment,10018.59,Direct Debit,GBP,Pending,2025-05-27,INV00018851,EMP00076,USR0116,0,0,0,0,1,0,1,Finance Director,0,1,3,1,High
TX0018854,2026-03-06,A076,IT,V0133,Expense,23689.85,Bank Transfer,USD,Approved,2026-03-13,INV00018854,EMP00482,USR0118,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0018855,2025-06-29,A046,HR,V0370,Invoice,258.39,Card,USD,Pending,2025-07-01,INV00018855,EMP00095,USR0175,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018856,2025-04-27,A043,Operations,V0282,Invoice,1740.19,Bank Transfer,GBP,Pending,2025-04-29,INV00018856,EMP00113,USR0002,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0018857,2025-06-28,A063,Marketing,V0243,Credit Note,1711.48,Card,GBP,Approved,2025-06-28,INV00018857,EMP00413,USR0147,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0018858,2025-05-11,A001,IT,V0150,Journal Entry,8427.99,Direct Debit,EUR,Pending,2025-05-14,INV00018858,EMP00281,USR0142,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0018859,2026-01-29,A026,Operations,V0332,Credit Note,838.39,Card,USD,Approved,2026-01-31,INV00018859,EMP00432,USR0070,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018863,2025-11-28,A060,Marketing,V0345,Invoice,975.5,Card,USD,Approved,2025-12-05,INV00018863,EMP00138,USR0169,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018865,2025-09-27,A072,Marketing,V0038,Invoice,655.53,Cheque,EUR,Approved,2025-09-27,INV00018865,EMP00460,USR0030,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018868,2025-12-27,A006,Procurement,V0386,Credit Note,881.14,Direct Debit,USD,Pending,2026-01-03,INV00018868,EMP00430,USR0103,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018869,2025-12-28,A042,Finance,V0137,Invoice,158.01,Direct Debit,USD,Approved,2026-01-02,INV00018869,EMP00174,USR0194,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018872,2025-10-17,A002,IT,V0474,Journal Entry,7122.93,Direct Debit,GBP,Approved,2025-10-21,INV00018872,EMP00052,USR0059,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0018875,2025-11-28,A077,Operations,V0370,Expense,360.5,Cheque,GBP,Pending,2025-11-30,INV00018875,EMP00010,USR0053,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018878,2025-12-31,A017,Procurement,V0005,Expense,860.5,Card,GBP,Pending,2026-01-05,INV00018878,EMP00272,USR0025,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018881,2025-10-01,A079,Operations,V0203,Invoice,12583.4,Bank Transfer,EUR,Approved,2025-10-03,INV00018881,EMP00243,USR0049,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0018884,2025-08-29,A044,IT,V0374,Payment,222.5,Card,GBP,Approved,2025-09-01,INV00018884,EMP00468,USR0138,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018890,2025-04-30,A073,Operations,V0472,Payment,8906.86,Card,USD,Pending,2025-05-01,INV00018890,EMP00396,USR0001,0,0,0,0,0,0,1,Senior Manager,0,1,2,1,Medium
TX0018898,2026-01-31,A019,Finance,V0303,Payment,1281.15,Cheque,GBP,Approved,2026-02-01,INV00018898,EMP00252,USR0171,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0018903,2026-01-27,A027,Sales,V0013,Journal Entry,740.77,Bank Transfer,GBP,Approved,2026-01-30,INV00018903,EMP00490,USR0022,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018907,2026-03-26,A007,Sales,V0143,Journal Entry,8540.67,Card,GBP,Rejected,2026-04-01,INV00018907,EMP00295,USR0194,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0018911,2025-08-03,A050,HR,V0327,Expense,7284.83,Card,USD,Rejected,2025-08-06,INV00018911,EMP00393,USR0106,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0018913,2025-12-28,A005,Finance,V0145,Invoice,1151.47,Bank Transfer,GBP,Rejected,2026-01-03,INV00018913,EMP00270,USR0025,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0018916,2026-03-13,A009,Sales,V0074,Credit Note,644.0,Bank Transfer,USD,Approved,2026-03-10,INV00018916,EMP00499,USR0107,0,0,0,0,1,0,0,Department Manager,0,0,1,1,Low
TX0018919,2026-03-18,A078,Marketing,V0425,Invoice,9858.71,Card,GBP,Pending,2026-03-18,INV00018919,EMP00294,USR0121,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0018924,2025-06-15,A028,Operations,V0089,Invoice,7117.19,Bank Transfer,GBP,Approved,2025-06-20,INV00018924,EMP00222,USR0102,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0018929,2025-12-20,A014,Procurement,V0158,Invoice,12632.13,Bank Transfer,GBP,Rejected,2025-12-24,INV00018929,EMP00099,USR0176,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0018944,2026-01-27,A036,Operations,V0254,Expense,443.91,Direct Debit,USD,Approved,2026-02-01,INV00018944,EMP00273,USR0025,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018949,2026-01-28,A036,Operations,V0149,Invoice,1086.69,Bank Transfer,USD,Approved,2026-01-29,INV00018949,EMP00499,USR0177,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0018950,2025-06-27,A059,HR,V0019,Invoice,4150.95,Card,USD,Pending,2025-07-01,INV00018950,EMP00148,USR0158,0,0,0,0,0,1,1,Senior Manager,0,0,2,1,Medium
TX0018953,2025-06-13,A080,Sales,V0462,Journal Entry,8915.37,Card,GBP,Approved,2025-06-17,INV00018953,EMP00210,USR0116,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0018954,2026-01-31,A009,Procurement,V0155,Expense,2170.73,Bank Transfer,USD,Approved,2026-02-07,INV00018954,EMP00476,USR0088,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0018957,2026-01-10,A018,Sales,V0087,Invoice,11347.76,Direct Debit,GBP,Pending,2026-01-15,INV00018957,EMP00393,USR0160,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0018958,2025-07-30,A044,IT,V0003,Journal Entry,2363.34,Bank Transfer,USD,Pending,2025-08-02,INV00018958,EMP00148,USR0163,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0018960,2025-10-29,A066,Sales,V0242,Payment,441.5,Card,GBP,Rejected,2025-11-01,INV00018960,EMP00238,USR0146,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018963,2026-03-31,A047,Finance,V0170,Invoice,2592.08,Card,GBP,Approved,2026-04-07,INV00018963,EMP00365,USR0142,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0018965,2026-03-29,A074,Operations,V0375,Invoice,374.5,Cheque,GBP,Rejected,2025-08-17,INV00018965,EMP00008,USR0162,0,0,0,0,1,0,1,Department Manager,0,0,2,1,Medium
TX0018966,2026-01-29,A053,Operations,V0468,Credit Note,713.13,Bank Transfer,GBP,Rejected,2026-01-30,INV00018966,EMP00276,USR0069,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018969,2025-11-29,A048,Finance,V0312,Credit Note,9235.49,Bank Transfer,EUR,Approved,2025-12-06,INV00018969,EMP00363,USR0135,0,0,0,0,0,0,1,Senior Manager,0,1,2,1,Medium
TX0018971,2025-11-28,A012,IT,V0058,Invoice,2062.99,Card,GBP,Approved,2025-12-02,INV00018971,EMP00496,USR0121,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0018977,2026-02-08,A044,Marketing,V0424,Invoice,9548.78,Bank Transfer,GBP,Approved,2026-02-08,INV00018977,EMP00464,USR0182,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0018979,2025-07-29,A017,Procurement,V0269,Invoice,713.37,Cheque,GBP,Approved,2025-08-05,INV00018979,EMP00380,USR0148,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018982,2025-04-21,A026,Finance,V0394,Journal Entry,54454.05,Card,GBP,Rejected,2025-04-21,INV00018982,EMP00332,USR0124,0,0,0,0,0,0,0,Finance Director,0,1,1,1,High
TX0018984,2026-02-07,A004,Procurement,,Expense,3499.33,Cheque,GBP,Approved,2026-02-08,INV00018984,EMP00437,USR0103,1,0,0,0,0,0,0,Senior Manager,0,0,1,1,Low
TX0018985,2025-08-31,A027,Procurement,V0160,Expense,769.34,Cheque,GBP,Approved,2025-09-02,INV00018985,EMP00478,USR0049,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0018994,2026-01-27,A012,Procurement,V0015,Invoice,452.78,Direct Debit,GBP,Approved,2026-02-01,INV00018994,EMP00044,USR0113,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0019000,2025-10-30,A013,Finance,V0147,Invoice,850.14,Cheque,GBP,Approved,2025-11-03,INV00019000,EMP00055,USR0166,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0019004,2025-10-30,A056,Operations,V0382,Payment,2060.78,Cheque,GBP,Approved,2025-10-30,INV00019004,EMP00230,USR0120,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0019011,2025-07-29,A060,Operations,V0170,Journal Entry,360.14,Bank Transfer,USD,Approved,2025-08-02,INV00019011,EMP00324,USR0128,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0019012,2025-11-29,A056,Marketing,V0374,Expense,989.22,Card,GBP,Rejected,2025-11-30,INV00019012,EMP00123,USR0124,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0019020,2025-06-28,A001,IT,V0247,Invoice,1105.19,Cheque,GBP,Approved,2025-07-03,INV00019020,EMP00219,USR0025,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0019023,2026-01-23,A079,Operations,,Expense,1199.11,Bank Transfer,USD,Approved,2026-01-24,INV00019023,EMP00439,USR0138,1,0,0,0,0,0,0,Senior Manager,0,0,1,1,Low
TX0019027,2025-05-11,A017,Sales,V0308,Expense,3303.44,Cheque,EUR,Approved,2025-05-12,INV00008286,EMP00196,USR0153,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
TX0019029,2026-01-31,A035,Procurement,V0444,Invoice,416.94,Bank Transfer,GBP,Rejected,2026-02-06,INV00019029,EMP00110,USR0004,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0019031,2026-03-08,A015,Sales,V0423,Payment,6630.84,Bank Transfer,EUR,Rejected,2026-03-10,INV00019031,EMP00217,USR0066,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0019038,2025-07-31,A025,Procurement,V0158,Journal Entry,2552.78,Direct Debit,EUR,Rejected,2025-08-02,INV00019038,EMP00253,USR0027,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0019048,2026-02-23,A052,Operations,V0141,Payment,12990.8,Direct Debit,GBP,Rejected,2026-02-26,INV00019048,EMP00059,USR0068,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0019054,2025-09-19,A078,HR,V0104,Credit Note,7034.41,Cheque,GBP,Approved,2025-09-22,INV00019054,EMP00288,USR0006,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0019056,2025-10-12,A015,Operations,V0283,Payment,19817.69,Cheque,USD,Approved,2025-10-18,INV00019056,EMP00146,USR0064,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0019067,2025-05-29,A063,Procurement,V0261,Invoice,2247.0,Cheque,GBP,Approved,2025-05-31,INV00019067,EMP00029,USR0047,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0019072,2025-12-27,A005,Marketing,V0047,Journal Entry,566.21,Cheque,GBP,Approved,2026-01-03,INV00019072,EMP00028,USR0071,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0019073,2025-07-30,A016,Procurement,V0419,Invoice,710.88,Cheque,GBP,Approved,2025-08-01,INV00019073,EMP00495,USR0033,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0019077,2025-12-30,A035,HR,V0063,Expense,7306.57,Direct Debit,EUR,Approved,2026-01-05,INV00019077,EMP00205,USR0059,0,0,0,0,0,0,1,Senior Manager,0,1,2,1,Medium
TX0019079,2026-02-25,A012,IT,V0352,Expense,9375.46,Direct Debit,EUR,Rejected,2026-02-26,INV00019079,EMP00490,USR0089,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0019083,2025-04-28,A013,Operations,V0222,Credit Note,11341.59,Card,GBP,Pending,2025-05-03,INV00019083,EMP00260,USR0005,0,0,0,0,0,0,1,Finance Director,0,1,2,1,Medium
TX0019084,2026-01-31,A020,IT,V0273,Expense,824.53,Bank Transfer,USD,Rejected,2026-02-02,INV00019084,EMP00064,USR0192,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0019086,2025-10-29,A050,Marketing,V0081,Invoice,2947.86,Cheque,USD,Approved,2025-11-05,INV00019086,EMP00499,USR0007,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0019089,2026-02-27,A030,Finance,V0146,Expense,3945.69,Card,USD,Approved,2026-03-06,INV00019089,EMP00330,USR0180,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0019093,2025-09-23,A054,Marketing,V0291,Invoice,8285.09,Card,GBP,Approved,2025-09-28,INV00019093,EMP00228,USR0078,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0019094,2025-11-07,A031,IT,V0048,Credit Note,6999.49,Bank Transfer,EUR,Approved,2025-11-08,INV00019094,EMP00250,USR0198,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0019097,2026-03-27,A062,Finance,V0093,Payment,1527.69,Direct Debit,GBP,Approved,2026-03-31,INV00019097,EMP00413,USR0131,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0019098,2025-12-30,A080,Operations,V0292,Invoice,88.89,Card,GBP,Approved,2025-12-30,INV00019098,EMP00054,USR0127,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0019107,2026-03-29,A066,Operations,V0001,Invoice,2571.38,Card,EUR,Pending,2026-01-31,INV00019107,EMP00018,USR0009,0,0,0,0,1,0,1,Senior Manager,0,0,2,1,Medium
TX0019111,2025-06-03,A014,Sales,V0363,Credit Note,2228.4,Direct Debit,USD,Pending,2025-06-09,INV00019111,,USR0051,0,1,0,0,0,0,0,Senior Manager,1,0,2,1,Medium
TX0019112,2026-03-28,A034,Procurement,V0317,Invoice,414.33,Bank Transfer,USD,Approved,2026-04-02,INV00019112,EMP00343,USR0077,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0019114,2026-03-24,A063,Finance,V0337,Invoice,171.23,Cheque,GBP,Approved,2026-03-31,INV00019114,EMP00087,USR0106,0,0,0,0,0,1,0,Department Manager,0,0,1,1,Low
TX0019129,2025-04-19,,IT,V0352,Invoice,4127.25,Direct Debit,GBP,Rejected,2025-04-22,INV00019129,EMP00020,USR0189,0,0,1,0,0,0,0,Senior Manager,0,0,1,1,Low
TX0019137,2025-04-28,A024,Finance,V0305,Expense,982.5,Cheque,USD,Pending,2025-05-04,INV00019137,EMP00164,USR0060,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0019142,2026-01-28,A001,Operations,V0166,Invoice,2079.34,Cheque,GBP,Approved,2026-01-29,INV00019142,EMP00213,USR0019,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0019147,2025-09-26,A006,HR,V0004,Journal Entry,6160.29,Bank Transfer,EUR,Approved,2025-10-03,INV00019147,EMP00303,USR0121,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0019170,2026-02-18,A043,Sales,V0029,Invoice,3084.84,Cheque,EUR,Rejected,2026-02-19,INV00080918,EMP00476,USR0117,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
TX0019171,2025-05-29,A050,Operations,V0422,Journal Entry,1963.44,Card,GBP,Approved,2025-05-30,INV00019171,EMP00299,USR0175,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0019177,2025-04-15,A029,HR,V0029,Expense,8480.83,Bank Transfer,GBP,Approved,2025-04-16,INV00019177,EMP00161,USR0066,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0019178,2026-01-27,A056,Operations,V0181,Invoice,1084.06,Cheque,USD,Rejected,2026-01-30,INV00019178,EMP00161,USR0175,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0019181,2025-06-28,A002,Operations,V0352,Invoice,846.35,Bank Transfer,GBP,Approved,2025-07-01,INV00019181,EMP00245,USR0043,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0019184,2025-07-19,A039,Procurement,V0161,Expense,261.01,Cheque,EUR,Rejected,2025-07-25,INV00019184,,USR0166,0,1,0,0,0,0,0,Department Manager,0,0,1,1,Low
TX0019187,2025-06-30,A031,IT,V0045,Invoice,355.66,Card,GBP,Rejected,2025-07-05,INV00019187,EMP00315,USR0085,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0019192,2025-10-27,A060,Finance,V0442,Invoice,1227.08,Cheque,GBP,Pending,2025-10-30,INV00019192,EMP00339,USR0068,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0019201,2026-03-28,A077,Procurement,V0302,Journal Entry,14870.24,Cheque,EUR,Rejected,2026-03-10,INV00019201,EMP00484,USR0116,0,0,0,0,1,0,1,Finance Director,0,1,3,1,High
TX0019203,2026-02-28,A051,IT,V0020,Invoice,439.93,Bank Transfer,GBP,Approved,2026-03-03,INV00019203,EMP00397,USR0140,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0019209,2025-04-28,A074,Procurement,V0483,Expense,864.26,Card,GBP,Rejected,2025-04-30,INV00019209,EMP00125,USR0197,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0019211,2026-02-27,A056,Procurement,V0224,Invoice,3424.25,Bank Transfer,GBP,Approved,2026-03-05,INV00019211,EMP00162,USR0049,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0019213,2025-04-18,A066,Sales,V0028,Invoice,1780.04,Cheque,GBP,Rejected,2025-04-19,INV00019213,EMP00228,USR0169,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
TX0019216,2025-07-28,A035,Procurement,V0260,Invoice,6728.86,Cheque,GBP,Approved,2025-08-02,INV00019216,EMP00021,USR0029,0,0,0,0,0,0,1,Senior Manager,0,1,2,1,Medium
TX0019222,2025-11-29,A025,HR,V0487,Payment,374.96,Cheque,GBP,Approved,2025-11-30,INV00019222,EMP00385,USR0107,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0019227,2026-02-28,A030,Procurement,V0248,Invoice,312.63,Direct Debit,USD,Pending,2026-03-05,INV00019227,EMP00132,USR0147,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0019228,2025-08-27,A070,IT,V0155,Payment,9423.58,Direct Debit,USD,Approved,2025-09-01,INV00019228,EMP00128,USR0161,0,0,0,0,0,0,1,Senior Manager,0,1,2,1,Medium
TX0019230,2025-04-17,A027,Finance,V0091,Invoice,7118.66,Direct Debit,EUR,Approved,2025-04-20,INV00019230,EMP00278,USR0140,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0019231,2025-11-12,A005,Procurement,V0023,Payment,23079.81,Direct Debit,GBP,Rejected,2025-11-14,INV00019231,EMP00491,USR0097,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
